4385,20230129 18:46:18,41.94870744185014,-87.64349004572088,155,7451,146,Museum Campus,13810,False,3197,238776194,146 -507,
4196,20230129 18:46:14,41.89626417488888,-87.6243641294282,180,7451,146,Museum Campus,34466,False,3196,238776190,146 -501,
4381,20230129 18:45:51,41.866162700037805,-87.60891723632812,88,7451,146,Museum Campus,52025,False,3194,238776188,146 -512,
4368,20230129 18:46:02,41.87480926513672,-87.6236801147461,43,4524,147,Howard Station,0,False,10001528,238775849,147 -507,
4382,20230129 18:46:04,41.93695831298828,-87.63394927978516,320,4524,147,Howard Station,25482,False,397,238775841,147 -503,
4343,20230129 18:46:11,41.980308532714844,-87.65504455566406,4,4524,147,Howard Station,44001,False,396,238775821,147 -506,
4137,20230129 18:46:05,42.01724818714878,-87.67276348984032,12,4524,147,Howard Station,62844,True,393,238775871,147 -501,
4158,20230129 18:46:13,42.01758,-87.67307166666667,359,4526,147,Congress Plaza,0,False,10001515,238775756,147 -504,
4379,20230129 18:46:11,42.00530242919922,-87.66100311279297,174,4526,147,Congress Plaza,8160,False,10001521,238775789,147 -502,
4155,20230129 18:45:51,41.98504478344019,-87.65522766113281,178,4526,147,Congress Plaza,17229,False,10001525,238775891,147 -510,
4363,20230129 18:45:50,41.91011047363281,-87.6259536743164,178,4526,147,Congress Plaza,47182,False,10001523,238775859,147 -509,
4061,20230129 18:46:18,41.878104305267335,-87.63260269165039,85,6410,151,Belmont,2088,False,10001543,238732828,151 -202,
4376,20230129 18:46:17,41.87779235839844,-87.64002990722656,86,6414,151,Devon/Clark,0,False,10001276,238776111,151 -509,
4344,20230129 18:45:58,41.89268207550049,-87.62407207489014,358,6414,151,Devon/Clark,9707,False,10001425,238776094,151 -508,
4367,20230129 18:46:16,41.93765313284738,-87.63942486899239,358,6414,151,Devon/Clark,28187,False,10001278,238776036,151 -503,
4147,20230129 18:46:09,41.965176986435715,-87.6546905000331,356,6414,151,Devon/Clark,41537,False,10001277,238776014,151 -502,
4351,20230129 18:46:11,41.9981362024943,-87.67051887512207,270,6414,151,Devon/Clark,58097,False,10001284,238776080,151 -507,
4120,20230129 18:46:13,41.87939590704246,-87.63623634713595,272,8095,151,Union Station,30974,False,10001553,238732831,151 -203,
4130,20230129 18:46:06,41.95022798621136,-87.64441448709239,157,8102,151,Union Station,26079,False,10001249,238776124,151 -510,
4102,20230129 18:46:03,41.92647123336792,-87.63756012916565,131,8102,151,Union Station,35574,False,10001267,238776060,151 -505,
4170,20230129 18:46:15,41.880256107875276,-87.62445831298828,176,8102,151,Union Station,55015,False,10001536,238776137,151 -551,
1738,20230129 18:46:06,41.86717224121094,-87.63952331542968,89,3916,18,Michigan Avenue,35495,False,1021865,238732523,18 -205,
1005,20230129 18:45:55,41.86721420288086,-87.64662507522938,269,3918,18,16th/Cicero,5387,False,1021898,238732598,18 -201,
8398,20230129 18:46:06,41.94460678100586,-87.83538055419922,9,899,152,Lake Shore,0,False,1033305,238706901,152 -403,
8395,20230129 18:45:52,41.94586944580078,-87.76631927490234,88,899,152,Lake Shore,18873,False,1033304,238706910,152 -401,
8384,20230129 18:46:16,41.94689178466797,-87.67469024658203,88,899,152,Lake Shore,43815,False,1033303,238706933,152 -406,
8385,20230129 18:45:59,41.949953825577445,-87.64424979168436,337,899,152,Lake Shore,53022,False,1033302,238706911,152 -407,
8282,20230129 18:45:58,41.94670508458064,-87.70051178565392,269,3041,152,Cumberland,18915,False,1033296,238706866,152 -404,
8301,20230129 18:46:01,41.945892333984375,-87.77089554922921,271,3041,152,Cumberland,38119,False,1033349,238706867,152 -402,
1834,20230129 18:46:19,42.007904052734375,-87.66548919677734,89,904,155,Kedzie,0,False,131,238775066,155 -502,
1782,20230129 18:46:03,42.0016020950006,-87.66075897216797,182,904,155,Kedzie,3540,False,130,238774979,155 -504,
1894,20230129 18:46:06,41.99792166666667,-87.70964166666667,105,905,155,Morse Red Line,0,False,57,238774999,155 -551,
1766,20230129 18:46:08,41.997886657714844,-87.68038558959961,94,905,155,Morse Red Line,8421,False,56,238775102,155 -501,
8141,20230129 18:46:03,41.88198471069336,-87.6363187789917,271,954,20,Austin,3182,False,102862,238685853,N20 -892,
8178,20230129 18:46:07,41.881378173828125,-87.67672952505258,268,954,20,Austin,14235,False,102860,238685920,20 -805,
1926,20230129 18:46:14,41.880818128585815,-87.7230993906657,270,954,20,Austin,26960,False,102858,238686013,20 -802,
8128,20230129 18:46:18,41.88029479980469,-87.77407836914062,191,957,20,Michigan,0,False,103017,238685991,20 -803,
1942,20230129 18:46:08,41.8802516703703,-87.76200103759766,96,957,20,Michigan,3412,False,103016,238685891,20 -851,
